"","country_code","country_name","wb_income","wb_region","isic_section_index","isic_section_name","industry_id","industry_name","Year","Net_Migration"
"234","ae","United Arab Emirates","High income","Middle East & North Africa","C","Manufacturing",55,"Machinery",2018,207.36
"235","ae","United Arab Emirates","High income","Middle East & North Africa","C","Manufacturing",55,"Machinery",2019,204.74
"236","ae","United Arab Emirates","High income","Middle East & North Africa","B","Mining and quarrying",56,"Mining & Metals",2015,599.59
"237","ae","United Arab Emirates","High income","Middle East & North Africa","B","Mining and quarrying",56,"Mining & Metals",2016,471.45
"238","ae","United Arab Emirates","High income","Middle East & North Africa","B","Mining and quarrying",56,"Mining & Metals",2017,360.21
"239","ae","United Arab Emirates","High income","Middle East & North Africa","B","Mining and quarrying",56,"Mining & Metals",2018,211.32
"240","ae","United Arab Emirates","High income","Middle East & North Africa","B","Mining and quarrying",56,"Mining & Metals",2019,247.81
"241","ae","United Arab Emirates","High income","Middle East & North Africa","B","Mining and quarrying",57,"Oil & Energy",2015,355.69
"242","ae","United Arab Emirates","High income","Middle East & North Africa","B","Mining and quarrying",57,"Oil & Energy",2016,220.61
"243","ae","United Arab Emirates","High income","Middle East & North Africa","B","Mining and quarrying",57,"Oil & Energy",2017,90.59
"244","ae","United Arab Emirates","High income","Middle East & North Africa","B","Mining and quarrying",57,"Oil & Energy",2018,97.06
"245","ae","United Arab Emirates","High income","Middle East & North Africa","B","Mining and quarrying",57,"Oil & Energy",2019,196.49
"246","ae","United Arab Emirates","High income","Middle East & North Africa","C","Manufacturing",58,"Shipbuilding",2015,417.76
"247","ae","United Arab Emirates","High income","Middle East & North Africa","C","Manufacturing",58,"Shipbuilding",2016,410.43
"248","ae","United Arab Emirates","High income","Middle East & North Africa","C","Manufacturing",58,"Shipbuilding",2017,225.24
"249","ae","United Arab Emirates","High income","Middle East & North Africa","C","Manufacturing",58,"Shipbuilding",2018,196.78
"250","ae","United Arab Emirates","High income","Middle East & North Africa","C","Manufacturing",58,"Shipbuilding",2019,164.33
"251","ae","United Arab Emirates","High income","Middle East & North Africa","D","Electricity, gas, steam and air conditioning supply",59,"Utilities",2015,391.33
"252","ae","United Arab Emirates","High income","Middle East & North Africa","D","Electricity, gas, steam and air conditioning supply",59,"Utilities",2016,302.1
"253","ae","United Arab Emirates","High income","Middle East & North Africa","D","Electricity, gas, steam and air conditioning supply",59,"Utilities",2017,224.01
"254","ae","United Arab Emirates","High income","Middle East & North Africa","D","Electricity, gas, steam and air conditioning supply",59,"Utilities",2018,306.42
"255","ae","United Arab Emirates","High income","Middle East & North Africa","D","Electricity, gas, steam and air conditioning supply",59,"Utilities",2019,202.88
"256","ae","United Arab Emirates","High income","Middle East & North Africa","C","Manufacturing",60,"Textiles",2015,1082.33
"257","ae","United Arab Emirates","High income","Middle East & North Africa","C","Manufacturing",60,"Textiles",2016,930.15
"258","ae","United Arab Emirates","High income","Middle East & North Africa","C","Manufacturing",60,"Textiles",2017,393.79
"259","ae","United Arab Emirates","High income","Middle East & North Africa","C","Manufacturing",60,"Textiles",2018,156.21
"260","ae","United Arab Emirates","High income","Middle East & North Africa","C","Manufacturing",60,"Textiles",2019,226.18
"261","ae","United Arab Emirates","High income","Middle East & North Africa","A","Agriculture, forestry and fishing",63,"Farming",2015,960.3
"262","ae","United Arab Emirates","High income","Middle East & North Africa","A","Agriculture, forestry and fishing",63,"Farming",2016,375.32
"263","ae","United Arab Emirates","High income","Middle East & North Africa","A","Agriculture, forestry and fishing",63,"Farming",2017,178.17
"264","ae","United Arab Emirates","High income","Middle East & North Africa","A","Agriculture, forestry and fishing",63,"Farming",2018,273.86
"265","ae","United Arab Emirates","High income","Middle East & North Africa","A","Agriculture, forestry and fishing",63,"Farming",2019,191.56
"266","ae","United Arab Emirates","High income","Middle East & North Africa","A","Agriculture, forestry and fishing",65,"Dairy",2015,762.42
"267","ae","United Arab Emirates","High income","Middle East & North Africa","A","Agriculture, forestry and fishing",65,"Dairy",2016,500.42
"268","ae","United Arab Emirates","High income","Middle East & North Africa","A","Agriculture, forestry and fishing",65,"Dairy",2017,751.42
"269","ae","United Arab Emirates","High income","Middle East & North Africa","A","Agriculture, forestry and fishing",65,"Dairy",2018,-20.53
"270","ae","United Arab Emirates","High income","Middle East & North Africa","A","Agriculture, forestry and fishing",65,"Dairy",2019,-232.67
"271","ae","United Arab Emirates","High income","Middle East & North Africa","P","Education",67,"Primary/Secondary Education",2015,872.3
"272","ae","United Arab Emirates","High income","Middle East & North Africa","P","Education",67,"Primary/Secondary Education",2016,955.9
"273","ae","United Arab Emirates","High income","Middle East & North Africa","P","Education",67,"Primary/Secondary Education",2017,287.92
"274","ae","United Arab Emirates","High income","Middle East & North Africa","P","Education",67,"Primary/Secondary Education",2018,254.51
"275","ae","United Arab Emirates","High income","Middle East & North Africa","P","Education",67,"Primary/Secondary Education",2019,173.07
"276","ae","United Arab Emirates","High income","Middle East & North Africa","P","Education",68,"Higher Education",2015,395.56
"277","ae","United Arab Emirates","High income","Middle East & North Africa","P","Education",68,"Higher Education",2016,326.41
"278","ae","United Arab Emirates","High income","Middle East & North Africa","P","Education",68,"Higher Education",2017,50.2
"279","ae","United Arab Emirates","High income","Middle East & North Africa","P","Education",68,"Higher Education",2018,-6.11
"280","ae","United Arab Emirates","High income","Middle East & North Africa","P","Education",68,"Higher Education",2019,-25.98
"281","ae","United Arab Emirates","High income","Middle East & North Africa","P","Education",69,"Education Management",2015,735.97
"282","ae","United Arab Emirates","High income","Middle East & North Africa","P","Education",69,"Education Management",2016,600.93
"283","ae","United Arab Emirates","High income","Middle East & North Africa","P","Education",69,"Education Management",2017,345.57
"284","ae","United Arab Emirates","High income","Middle East & North Africa","P","Education",69,"Education Management",2018,309.47
"285","ae","United Arab Emirates","High income","Middle East & North Africa","P","Education",69,"Education Management",2019,210.01
"286","ae","United Arab Emirates","High income","Middle East & North Africa","M","Professional scientific and technical activities",70,"Research",2015,1179.79
"287","ae","United Arab Emirates","High income","Middle East & North Africa","M","Professional scientific and technical activities",70,"Research",2016,595.06
"288","ae","United Arab Emirates","High income","Middle East & North Africa","M","Professional scientific and technical activities",70,"Research",2017,587.71
"289","ae","United Arab Emirates","High income","Middle East & North Africa","M","Professional scientific and technical activities",70,"Research",2018,155.19
"290","ae","United Arab Emirates","High income","Middle East & North Africa","M","Professional scientific and technical activities",70,"Research",2019,132.1
"291","ae","United Arab Emirates","High income","Middle East & North Africa","O","Public administration and defence; compulsory social security",71,"Military",2015,-161.21
"292","ae","United Arab Emirates","High income","Middle East & North Africa","O","Public administration and defence; compulsory social security",71,"Military",2016,-234.02
"293","ae","United Arab Emirates","High income","Middle East & North Africa","O","Public administration and defence; compulsory social security",71,"Military",2017,-163.49
"294","ae","United Arab Emirates","High income","Middle East & North Africa","O","Public administration and defence; compulsory social security",71,"Military",2018,-551.07
"295","ae","United Arab Emirates","High income","Middle East & North Africa","O","Public administration and defence; compulsory social security",71,"Military",2019,-446.62
"296","ae","United Arab Emirates","High income","Middle East & North Africa","O","Public administration and defence; compulsory social security",74,"International Affairs",2015,1468.53
"297","ae","United Arab Emirates","High income","Middle East & North Africa","O","Public administration and defence; compulsory social security",74,"International Affairs",2016,79.51
